OBJECTID_1,TAP,MAT,pH,AP,AK,TP,TK,TN,OM
332197,1493.18,18.187,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
332223,1389.2,18.0864,5.577,5.249,90.5,0.03,1.899,0.12,2.469
332232,1553.78,17.9857,5.641,6.493,61.57,0.02588,1.191,0.1502,3.614
332250,1678.32,15.4527,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
332260,1449.59,18.7612,5.129,2,71,0.03279,1.275,0.07172,1.718
332261,1447.66,18.7792,5.633,3,62.13,0.07831,1.106,0.1892,2.86
332268,1510.42,18.6177,5.976,5.8,71.64,0.05922,1.457,0.1479,2.658
332274,1479.95,18.9006,5.941,4.937,89,0.07265,1.064,0.2197,3.719
332275,1477.28,18.9229,5.44,9.194,45.84,0.06506,2.41,0.1555,2.502
332276,1482.38,18.8873,5.44,9.194,45.84,0.06506,2.41,0.1555,2.502
332277,1488.29,18.9396,5.44,9.194,45.84,0.06506,2.41,0.1555,2.502
332283,1541.99,18.934,5.928,6.7,63.75,0.04827,1.637,0.152,2.851
332284,1549.55,18.9655,5.142,9.097,41,0.04711,2.366,0.134,2.406
332285,1558.64,19.0322,5.142,9.097,41,0.04711,2.366,0.134,2.406
332286,1560.08,18.9278,5.142,9.097,41,0.04711,2.366,0.134,2.406
332289,1588.3,18.7254,5.142,9.097,41,0.04711,2.366,0.134,2.406
332290,1588.93,18.7203,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
332294,1620.21,18.4287,6.488,9.128,49.79,0.1018,2.105,0.1669,3.066
332299,1632.17,18.4834,4.694,2.994,56.86,0.02939,1.066,0.1164,2.669
332300,1636.69,18.2523,5.97,8.078,61.08,0.05092,1.893,0.1727,2.986
332301,1636.36,18.7809,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
332317,1561.28,18.4379,6.313,5.124,87.35,0.0699,1.928,0.1595,2.541
332334,1586.39,14.0626,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
332344,1506.44,16.9842,5.536,4.022,60.59,0.06222,1.459,0.1313,2.441
332346,1448.28,16.0452,5.933,6.235,184.71,0.08762,1.511,0.1713,5.488
332353,1360.95,18.8546,5.015,4.35,40.97,0.01,1.723,0.07666,1.839
332357,1390.38,16.8104,5.577,5.249,90.5,0.03,1.899,0.12,2.469
332360,1455.31,16.811,5.015,4.35,40.97,0.01,1.723,0.07666,1.839
332374,1509.03,17.4264,5.131,3,67,0.05993,2.38,0.08515,2.374
332381,1568.05,18.1595,4.953,3,93,0.05921,2.395,0.1104,2.94
332388,1450.81,18.7829,5.81,5.728,67.86,0.046,1.666,0.1334,2.733
332392,1449.45,18.7683,5.129,2,71,0.03279,1.275,0.07172,1.718
332402,1480.51,18.7231,5.941,4.937,89,0.07265,1.064,0.2197,3.719
332403,1474.77,19.0394,5.44,9.194,45.84,0.06506,2.41,0.1555,2.502
332404,1479.04,19.0323,5.44,9.194,45.84,0.06506,2.41,0.1555,2.502
332405,1486.31,18.933,5.44,9.194,45.84,0.06506,2.41,0.1555,2.502
332413,1556.21,18.981,5.142,9.097,41,0.04711,2.366,0.134,2.406
332414,1561.26,19.1687,5.142,9.097,41,0.04711,2.366,0.134,2.406
332416,1573.05,18.9781,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
332417,1585.22,18.8563,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
332420,1603.44,18.3106,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
332422,1626.05,19.0448,6.488,9.128,49.79,0.1018,2.105,0.1669,3.066
332430,1675.32,18.5155,6.321,6.486,71.06,0.05719,1.815,0.1641,2.795
332438,1667.14,18.501,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
332442,1670.44,18.1014,4.694,2.994,57.29,0.02939,1.066,0.1164,2.669
332445,1572.21,18.5493,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
332446,1560.59,18.7071,6.313,5.124,87.35,0.0699,1.928,0.1595,2.541
332448,1552.53,17.9044,5.478,6.193,61.06,0.03998,2.003,0.1604,2.818
332453,1526.12,18.5871,5.015,4.35,40.97,0.01,1.723,0.07666,1.839
332481,1346.74,17.8859,5.577,5.249,90.5,0.03,1.899,0.12,2.469
332493,1368.51,17.5857,5.019,6.542,114.37,0.05055,1.89,0.162,3.035
332508,1540.23,17.7327,5.271,3,93,0.05021,2.115,0.09887,2.701
332516,1484.98,18.6553,5.271,3,93,0.05021,2.115,0.09887,2.701
332520,1462.6,18.8315,5.845,6.729,71.93,0.05177,1.63,0.1569,2.561
332521,1466.74,18.7253,5.271,3,93,0.05021,2.115,0.09887,2.701
332530,1527.28,19.3382,5.571,6,90,0.05208,1.957,0.1633,2.762
332531,1485.4,18.9866,5.941,4.937,89,0.07265,1.064,0.2197,3.719
332532,1494.02,19.026,5.641,4.937,52.93,0.06442,1.191,0.1502,3.418
332533,1498.1,19.0089,5.44,9.194,45.84,0.06506,2.41,0.1555,2.502
332534,1503.55,19.0631,5.641,7.55,76.96,0.07414,1.191,0.1502,3.547
332539,1543.75,18.8285,5.767,10.57,60.99,0.05099,1.498,0.1604,2.8
332540,1550,18.9584,8.208,5.711,110,0.06,2.149,0.1159,1.755
332542,1573.69,19.0205,5.142,9.097,41,0.04711,2.366,0.134,2.406
332543,1577.83,19.139,5.142,9.097,41,0.04711,2.366,0.134,2.406
332544,1584.31,18.9566,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
332545,1598.92,18.9836,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
332552,1651.01,18.521,6.488,9.128,49.79,0.1018,2.105,0.1669,3.066
332561,1684.45,18.0565,7.232,3.132,75,0.03928,2.02,0.08123,1.626
332564,1765.61,14.9737,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
332572,1588.03,18.591,5.781,5.6,78.37,0.04668,1.829,0.1472,2.569
332574,1581.55,18.733,4.694,4.745,66.86,0.02939,1.066,0.1164,2.669
332580,1536.64,18.7854,5.015,4.35,40.97,0.01,1.723,0.07666,1.839
332581,1519.48,18.5043,6.34,3.835,45.14,0.04092,1.801,0.1418,2.971
332601,1418.59,17.6627,5.019,6.542,114.37,0.05055,1.89,0.162,3.035
332602,1382.01,17.7568,5.817,5.582,71.2,0.0398,1.96,0.1641,3.175
332605,1521.39,16.4606,4.904,3.624,174.62,0.0298,3.217,0.1901,6.203
332613,1422.85,18.1058,5.577,5.249,90.5,0.03,1.899,0.12,2.469
332648,1466.67,18.7388,5.271,3,93,0.05021,2.115,0.09887,2.701
332649,1474.09,18.73,5.271,3,93,0.05021,2.115,0.09887,2.701
332652,1476.66,18.8218,5.857,6.2,83.84,0.04081,1.393,0.1648,2.55
332653,1486.61,19.0399,5.392,7,73.15,0.04586,1.694,0.152,2.951
332658,1530.19,19.3175,5.941,4.937,89,0.07265,1.064,0.2197,3.719
332659,1513.03,19.1818,5.941,4.937,89,0.07265,1.064,0.2197,3.719
332660,1500.87,19.0198,5.44,9.194,45.84,0.06506,2.41,0.1555,2.502
332661,1504.52,19.0157,5.641,7.55,76.96,0.07414,1.191,0.1502,3.547
332663,1514.16,18.9902,5.641,7.55,76.96,0.07414,1.191,0.1502,3.547
332667,1556.01,19.0016,4.833,3.288,71,0.02994,1.494,0.07172,1.718
332669,1557.81,19.0318,5.767,10.57,60.99,0.05099,1.498,0.1604,2.8
332670,1576.57,19.0999,5.767,10.57,60.99,0.05099,1.498,0.1604,2.8
332672,1588.03,18.9764,4.766,3.288,71,0.02994,1.22,0.1021,1.722
332674,1610.09,18.6653,4.694,2.994,32.6,0.02939,1.066,0.1164,2.669
332682,1672.09,18.4058,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
332693,1695.82,16.9767,4.944,6,66.03,0.04511,2.479,0.133,3.151
332708,1548.8,18.5334,8.152,2.197,93.25,0.06087,2.209,0.09466,1.601
332709,1542.06,18.5652,6.34,3.835,45.14,0.04092,1.801,0.1418,2.971
332710,1528.82,18.5279,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
332712,1526.73,17.9002,8.152,2.197,93.25,0.06087,2.209,0.09466,1.601
332735,1474.71,17.1546,5.019,6.542,114.37,0.05055,1.89,0.162,3.035
332750,1592.55,15.9297,5.26,5.182,90.5,0.03,1.899,0.1582,3.601
332757,1511.21,17.867,5.99,7.725,69,0.04984,1.592,0.1264,2.307
332763,1490.71,18.4947,5.271,3,93,0.05021,2.115,0.09887,2.701
332776,1474.37,18.8029,5.271,3,93,0.05021,2.115,0.09887,2.701
332782,1492.86,19.0163,4.841,1.974,98.66,0.03679,1.789,0.1731,3.703
332783,1498.58,19,4.833,2,71,0.03538,1.494,0.1021,1.772
332785,1530.8,19.1416,5.44,9.194,45.84,0.06506,2.41,0.1555,2.502
332787,1538.41,19.2334,5.941,4.937,89,0.07265,1.064,0.2197,3.719
332793,1528.01,18.9171,5.106,3.288,71,0.03557,1.494,0.1021,1.799
332797,1559.75,18.8863,4.833,3.288,71,0.02994,1.494,0.07172,1.718
332800,1590.12,19.132,5.129,5.456,92,0.04003,1.843,0.1321,2.334
332801,1595.39,18.8732,4.766,3.288,71,0.02994,1.22,0.1021,1.722
332804,1624.5,18.5705,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
332806,1637.58,18.7078,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
332807,1638.77,18.8016,5.645,5.737,68.64,0.04972,1.568,0.154,2.763
332814,1684.95,18.6182,6.004,7,69.02,0.04494,1.97,0.1515,2.854
332830,1598,18.8566,6.313,5.124,87.35,0.0699,1.928,0.1595,2.541
332834,1586.21,17.546,7.018,5,57.56,0.05255,1.23,0.1094,2.043
332835,1574.42,18.1591,4.694,4.275,73.28,0.02939,1.066,0.1164,2.669
332837,1551.29,18.0957,5.536,4.022,60.59,0.06222,1.459,0.1313,2.441
332838,1542.39,18.2375,8.152,2.197,93.25,0.06087,2.209,0.09466,1.601
332839,1536.51,18.4227,5.129,3.288,71,0.02994,1.174,0.08334,1.722
332873,1626.45,16.1289,5.577,5.249,90.5,0.03,1.899,0.12,2.469
332892,1494.22,18.7652,5.271,3,93,0.05021,2.115,0.09887,2.701
332893,1490.51,18.6131,5.829,7.258,71.67,0.05446,1.728,0.1378,2.36
332907,1493.25,19.0395,4.694,6.139,65.81,0.02939,1.066,0.1164,2.669
332908,1486.87,18.7777,4.841,1.974,98.66,0.03679,1.789,0.1731,3.703
332912,1499.61,19.0328,5.392,7,73.15,0.04586,1.694,0.152,2.951
332914,1519,19.5016,5.44,9.194,45.84,0.06506,2.41,0.1555,2.502
332915,1528.1,19.258,5.941,4.937,89,0.07265,1.064,0.2197,3.719
332918,1511.23,19.0833,5.641,7.55,76.96,0.07414,1.191,0.1502,3.547
332921,1536.04,19.0766,5.641,7,83.9,0.07411,1.191,0.1502,3.575
332929,1601.32,19.1029,4.766,3.288,71,0.02994,1.22,0.1021,1.722
332930,1601.82,18.8529,5.129,5.456,92,0.04003,1.843,0.1321,2.334
332931,1608.84,18.8908,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
332933,1627.46,18.834,5.51,7.14,65.02,0.05879,1.913,0.1579,2.798
332935,1648.12,18.4396,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
332936,1653.75,18.6614,6.335,9.329,65.79,0.09209,1.373,0.1598,2.705
332940,1683.57,18.8328,6.708,6.765,74.46,0.04092,1.786,0.1928,3.593
332942,1679.77,18.7042,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
332952,1668.45,18.4753,5.781,5.6,78.37,0.04668,1.829,0.1472,2.569
332958,1603.64,18.7264,5.321,9.2,51.98,0.03002,1.453,0.1872,3.012
332966,1553.46,18.3808,8.152,2.197,93.25,0.06087,2.209,0.09466,1.601
332967,1552.91,18.2893,8.152,2.197,93.25,0.06087,2.209,0.09466,1.601
332978,1525.35,17.4515,5.019,6.542,114.37,0.05055,1.89,0.162,3.035
332984,1457.51,18.5256,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
332985,1408.21,18.2883,5.536,4.022,60.59,0.06222,1.459,0.1313,2.441
332986,1522.38,16.1512,5.019,6.542,114.37,0.05055,1.89,0.162,3.035
333004,1541.02,16.0838,5.019,6.542,114.37,0.05055,1.89,0.162,3.035
333025,1494.12,18.2421,4.841,2.3,102,0.03679,1.789,0.1731,3.703
333032,1490.33,18.9333,4.694,4.566,74.29,0.02939,1.066,0.1164,2.669
333036,1488.46,19.0499,4.694,6.139,65.81,0.02939,1.066,0.1164,2.669
333037,1491.8,18.7856,6.07,5.38,60.83,0.04969,1.795,0.1318,2.52
333039,1497.31,18.9899,4.833,3.288,71,0.02994,1.142,0.08334,1.722
333040,1500.11,19.144,5.86,4.965,75.65,0.03342,2.013,0.1478,3.472
333041,1515.64,19.0088,4.9,3.288,71,0.02994,1.494,0.08334,1.772
333044,1512.19,19.3337,5.941,4.937,89,0.07265,1.064,0.2197,3.719
333046,1517.3,19.1095,5.44,9.194,45.84,0.06506,2.41,0.1555,2.502
333047,1521.84,19.1623,5.641,7.55,76.96,0.07414,1.191,0.1502,3.547
333050,1529.69,19.0652,5.106,3.288,71,0.03557,1.494,0.1021,1.799
333051,1552.53,19.0468,5.106,3.288,71,0.03557,1.494,0.1021,1.799
333056,1589.55,19.061,4.833,3.288,71,0.02988,1.494,0.08334,1.722
333062,1638.08,19.1822,5.641,5.374,78.07,0.06741,1.191,0.1502,2.724
333065,1653.12,18.8512,6.335,9.329,65.79,0.09209,1.373,0.1598,2.705
333066,1673.96,18.6473,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
333068,1690.9,18.8295,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
333072,1680.63,18.7394,4.694,3,80.86,0.02939,1.066,0.1164,2.669
333073,1677.02,18.9559,4.694,3,80.86,0.02939,1.066,0.1164,2.669
333075,1670.08,18.9333,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
333089,1617.68,18.3783,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
333091,1592.49,18.3745,4.936,6,66.03,0.04,2.55,0.133,3.151
333107,1553.11,16.1652,5.964,6,70,0.04773,2.066,0.1666,2.782
333114,1390.79,18.7467,5.015,4.35,40.97,0.01,1.723,0.07666,1.839
333115,1398.2,18.6647,6.149,6.75,69.21,0.038,1.657,0.1756,3.173
333121,1369.2,17.9339,5.536,4.022,60.59,0.06222,1.459,0.1313,2.441
333144,1627.42,16.7436,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
333145,1549.42,17.6647,5.271,3,93,0.05021,2.115,0.09887,2.701
333149,1513.66,18.5995,4.694,3,56.04,0.02939,1.066,0.1164,2.669
333153,1491.52,18.5265,4.841,2.3,102,0.03679,1.789,0.1731,3.703
333158,1486.56,18.8426,5.722,5.249,90.5,0.04041,1.38,0.1148,2.518
333159,1484.32,18.9077,4.694,3.825,67.86,0.02939,1.066,0.1164,2.669
333164,1493.53,19.101,5.134,9.267,41.26,0.05458,2.366,0.1555,2.663
333165,1494.63,19.0102,5.641,7.424,53.87,0.06688,1.191,0.1502,2.983
333166,1499.94,18.9098,4.841,1.974,98.66,0.03679,1.789,0.1731,3.703
333173,1513.13,19.248,5.941,4.937,89,0.07265,1.064,0.2197,3.719
333177,1540.37,18.9316,5.106,3.288,71,0.03273,1.494,0.1021,1.799
333178,1543.3,18.8672,5.106,3.288,71,0.03281,1.494,0.1021,1.799
333180,1558.87,19.1473,6.582,7.765,71.57,0.05556,1.911,0.1519,3.165
333181,1565.72,18.8074,5.687,7.209,68.43,0.06348,1.748,0.15,3
333186,1598.1,19.0049,5.803,5.468,74.74,0.0628,1.748,0.1605,2.927
333188,1621.99,18.9792,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
333189,1634.23,18.5107,5.424,6.793,60.99,0.05054,1.979,0.1522,2.811
333193,1652.45,19.0025,6.335,9.329,65.79,0.09209,1.373,0.1598,2.705
333198,1712.99,18.9157,4.694,2.416,56.86,0.02939,1.066,0.1164,2.669
333199,1689.56,19.0801,5.321,9.2,51.98,0.03002,1.453,0.1872,3.012
333202,1681.77,19.121,5.321,9.2,51.98,0.03002,1.453,0.1872,3.012
333203,1681.48,18.9548,5.321,9.2,51.98,0.03002,1.453,0.1872,3.012
333204,1673.64,19.0788,5.129,5.456,69,0.04155,1.843,0.1321,2.334
333206,1672.07,18.9023,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
333216,1622.67,18.6018,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
333220,1583.44,18.7775,6.21,4.099,60.28,0.04657,1.29,0.1054,2.27
333222,1583.74,18.0633,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
333244,1393.3,18.971,5.707,2,92,0.03,1.66,0.1167,2.339
333245,1389.1,18.2027,6.149,6.75,69.21,0.038,1.657,0.1756,3.173
333256,1420.2,17.1462,5.513,5.764,66.51,0.04147,1.936,0.1641,2.923
333274,1556.78,17.4256,5.271,3,93,0.05021,2.115,0.09887,2.701
333279,1491.81,18.4856,5.976,6.7,70.36,0.05225,1.888,0.1419,2.707
333280,1491.66,19.0779,4.694,2.416,81.28,0.02939,1.066,0.1164,2.669
333281,1490.61,18.8489,4.694,3.1,95.1,0.02939,1.066,0.1164,2.669
333284,1487.7,18.9362,4.694,4.583,62.82,0.02939,1.066,0.1164,2.669
333285,1489.06,18.8238,4.694,4.583,62.82,0.02939,1.066,0.1164,2.669
333286,1491.18,18.8937,5.707,6.613,62.92,0.05,1.82,0.15,2.222
333289,1497.54,19.1653,5.553,7.332,56.8,0.03864,1.856,0.1407,2.389
333301,1534.2,19.1527,5.44,9.194,45.84,0.06506,2.41,0.1555,2.502
333302,1525.94,19.2858,5.941,4.937,89,0.07265,1.064,0.2197,3.719
333303,1529.7,19.2583,5.44,9.194,45.84,0.06506,2.41,0.1555,2.502
333305,1544.72,19.1453,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
333306,1555.17,19.183,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
333307,1547.35,19.2264,5.873,6.791,82,0.04483,1.957,0.1654,2.682
333308,1564.28,19.1882,5.106,3.288,71,0.03004,1.494,0.1021,1.799
333310,1570.09,19.0118,5.687,7.209,68.43,0.06348,1.748,0.15,3
333315,1605.98,18.9012,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
333323,1678.41,18.98,4.694,4.275,85,0.02939,1.066,0.1164,2.669
333328,1705.92,19.0315,4.694,2.416,56.86,0.02939,1.066,0.1164,2.669
333329,1698.31,18.9648,4.694,2.416,56.86,0.02939,1.066,0.1164,2.669
333330,1695.06,18.9785,4.694,2.416,56.86,0.02939,1.066,0.1164,2.669
333331,1682.74,19.0364,7.777,9.56,129.59,0.07003,2.396,0.09827,1.47
333332,1677.09,19.145,7.777,9.56,129.59,0.07003,2.396,0.09827,1.47
333333,1680.42,19.1459,5.781,5.6,78.37,0.04668,1.829,0.1472,2.569
333344,1630.1,19.3018,5.321,9.2,51.98,0.03002,1.453,0.1872,3.012
333346,1617.56,18.9169,6.146,10.37,73.7,0.08642,1.894,0.1641,2.751
333349,1590.93,18.7337,6.21,4.099,60.28,0.04657,1.29,0.1054,2.27
333350,1592.67,18.577,7.232,3.132,75,0.0451,2.02,0.07711,1.508
333359,1746.95,15.5654,5.933,6.235,184.71,0.08762,1.511,0.1713,5.488
333375,1394.57,17.7832,5.015,4.35,40.97,0.01,1.723,0.07666,1.839
333380,1334.76,19.5633,5.015,4.35,40.97,0.01,1.723,0.07666,1.839
333406,1476.87,18.8745,4.694,2.74,88.5,0.02939,1.066,0.1164,2.669
333414,1489.43,18.9767,4.694,4.583,62.82,0.02939,1.066,0.1164,2.669
333419,1498.85,19.162,6.874,4.5,90.05,0.06357,1.803,0.0761,1.451
333420,1499.18,19.1715,5.5,5.337,81.15,0.05227,1.736,0.1443,2.945
333421,1500.38,19.1515,5.641,7.424,53.87,0.06688,1.191,0.1502,2.983
333424,1515.99,19.0812,5.641,15.5,56.78,0.07977,1.191,0.1502,2.938
333425,1525.5,19.0982,4.833,3.288,71,0.02994,1.142,0.08334,1.722
333426,1518.24,19.1435,6.81,9.816,88,0.04894,1.952,0.109,1.729
333428,1540.27,19.2741,5.641,15.5,56.78,0.07977,1.191,0.1502,2.938
333430,1534.13,19.1507,7.857,9.097,74.57,0.06251,1.865,0.1071,1.451
333435,1571.17,19.404,5.142,8.596,38.84,0.04711,2.366,0.134,2.406
333440,1588.82,19.2106,5.114,3,66.03,0.03121,2.38,0.0805,2.374
333447,1657.94,18.688,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
333450,1666.44,19.214,4.694,2.005,30.83,0.02939,1.066,0.1164,2.669
333451,1666.37,19.206,5.142,9.097,41,0.04711,2.366,0.134,2.406
333452,1683.76,19.1563,4.694,4.275,85,0.02939,1.066,0.1164,2.669
333453,1697.1,19.2579,4.694,4.275,85,0.02939,1.066,0.1164,2.669
333454,1698.89,19.2518,4.694,3,67.86,0.02939,1.066,0.1164,2.669
333456,1713.14,19.4172,4.694,2.416,56.86,0.02939,1.066,0.1164,2.669
333459,1691.03,19.0634,5.321,9.2,51.98,0.03002,1.453,0.1872,3.012
333471,1643.94,18.8158,4.694,2.997,63.72,0.02939,1.066,0.1164,2.669
333476,1617.97,18.9036,7.232,3.132,75,0.0451,2.02,0.07711,1.508
333507,1384.72,18.0155,5.536,4.022,60.59,0.06222,1.459,0.1313,2.441
333517,1376,18.1987,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
333520,1468.65,18.0896,4.841,5.6,86,0.03679,1.789,0.1731,3.703
333541,1490.14,18.909,5.791,6.033,80,0.05188,1.518,0.1471,2.88
333542,1494.11,18.9091,5.106,2,71,0.02994,1.142,0.101,1.772
333543,1497.18,19.0096,5.93,6.847,60.99,0.05169,1.653,0.139,2.383
333555,1532.4,19.2513,5.824,5.388,77.56,0.04215,1.787,0.1871,2.711
333565,1578.63,19.3151,5.106,3.288,71,0.03273,1.494,0.1021,1.799
333569,1591.89,19.1282,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
333573,1636.79,18.8608,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
333575,1648.57,18.8717,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
333577,1663.66,19.1362,4.694,2.005,30.83,0.02939,1.066,0.1164,2.669
333579,1676.3,19.3102,5.995,5.737,72.43,0.04598,1.964,0.1617,2.989
333580,1679.26,19.3129,5.142,9.097,41,0.04711,2.366,0.134,2.406
333581,1698.3,19.3187,4.694,4.275,85,0.02939,1.066,0.1164,2.669
333583,1712.68,19.2918,4.694,3,67.86,0.02939,1.066,0.1164,2.669
333584,1711.64,19.3172,5.506,5.592,83,0.05568,1.843,0.159,2.725
333585,1714.01,19.2132,4.694,2.416,56.86,0.02939,1.066,0.1164,2.669
333594,1673.49,19.0885,4.694,3.5,56.86,0.02939,1.066,0.1164,2.669
333595,1671.71,19.1982,4.694,3.5,56.86,0.02939,1.066,0.1164,2.669
333599,1648.47,18.9949,4.694,2.997,63.72,0.02939,1.066,0.1164,2.669
333608,1594.68,18.5514,5.137,6.097,64.26,0.06208,1.821,0.1628,2.938
333645,1385.02,18.1837,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
333646,1374,18.3905,5.015,4.35,40.97,0.01,1.723,0.07666,1.839
333667,1486.46,19.0604,6.241,5.596,51.87,0.05217,1.82,0.1441,2.663
333669,1488.81,18.9902,4.694,3.841,72.8,0.02939,1.066,0.1164,2.669
333671,1501.05,19.1093,5.106,2,71,0.02994,1.142,0.101,1.772
333672,1497.5,18.7881,5.106,2,71,0.02994,1.142,0.101,1.772
333674,1493.76,19.1414,5.778,6.924,75,0.08974,1.921,0.1409,2.603
333675,1498.85,19.107,5.981,6.341,66.8,0.0475,1.919,0.1415,2.724
333677,1503.39,19.0032,5.775,8,54,0.04542,1.787,0.156,2.429
333680,1521.69,19.1565,6.209,7.394,64.54,0.06637,1.745,0.1269,2.557
333683,1539.1,19.0172,4.833,3.288,71,0.02994,1.142,0.08334,1.722
333686,1569.5,19.2969,5.824,5.388,77.56,0.04215,1.787,0.1871,2.711
333687,1560.18,19.3196,5.824,5.388,77.56,0.04215,1.787,0.1871,2.711
333689,1546.87,19.2593,5.44,9.194,45.84,0.06506,2.41,0.1555,2.502
333690,1552.8,19.2351,5.641,8.379,76.41,0.06997,1.191,0.1502,2.541
333691,1557.55,19.2714,5.44,9.194,45.84,0.06506,2.41,0.1555,2.502
333692,1566.19,19.2107,5.44,9.194,45.84,0.06506,2.41,0.1555,2.502
333693,1584.87,19.1642,5.142,8.596,38.84,0.04711,2.366,0.134,2.406
333697,1586.9,19.0347,5.817,7.616,57.7,0.0628,1.794,0.1593,2.91
333701,1630.25,18.9815,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
333703,1648.88,19.1343,5.641,7.104,53.14,0.05443,1.191,0.1502,3.43
333706,1668.07,19.1363,4.694,2.005,30.83,0.02939,1.066,0.1164,2.669
333707,1678.66,19.242,5.995,5.737,72.43,0.04598,1.964,0.1617,2.989
333708,1683.38,19.3447,4.694,2.005,30.83,0.02939,1.066,0.1164,2.669
333709,1686.8,19.2436,4.694,4.275,85,0.02939,1.066,0.1164,2.669
333710,1702.66,19.3696,5.426,6.791,95,0.05412,1.685,0.1692,3.112
333713,1716.97,19.4395,5.619,4.2,99.23,0.04115,1.982,0.115,2.314
333714,1730.42,19.4188,4.694,2.416,56.86,0.02939,1.066,0.1164,2.669
333721,1676.28,19.0581,5.948,5,73.17,0.07288,1.623,0.1928,3.673
333764,1376.71,18.4648,5.536,4.022,60.59,0.06222,1.459,0.1313,2.441
333765,1459.98,16.8442,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
333780,1512.93,18.154,4.985,3.91,119.65,0.04413,2.02,0.16,3.744
333792,1476.23,18.9981,4.694,6.139,86,0.02939,1.066,0.1164,2.669
333793,1476.25,18.9866,6.205,7.473,65.88,0.067,1.922,0.1299,2.437
333795,1486.6,19.0125,5.379,4.85,52.99,0.05993,1.554,0.112,1.799
333801,1492.17,19.0072,7.01,5,57.56,0.04012,1.048,0.1897,3.884
333802,1495.32,19.0417,5.778,6.924,75,0.08974,1.921,0.1409,2.603
333805,1509.73,19.2425,5.199,3,91,0.02562,1.054,0.1213,2.631
333806,1512.64,18.9388,5.981,6.341,66.8,0.0475,1.919,0.1415,2.724
333813,1554.86,19.265,4.833,3.288,71,0.02994,1.142,0.08334,1.722
333815,1566.65,19.3306,5.523,3.657,57.5,0.04844,1.628,0.1535,2.552
333818,1554.14,19.3153,5.44,9.194,45.84,0.06506,2.41,0.1555,2.502
333821,1572.05,19.1395,6.314,5.107,73.96,0.04218,1.876,0.1409,2.826
333826,1592.29,19.1215,5.817,7.616,57.7,0.0628,1.794,0.1593,2.91
333827,1604.3,18.9699,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
333830,1638.35,19.2643,5.641,7.104,53.14,0.05443,1.191,0.1502,3.43
333834,1670.53,19.0031,4.694,2.005,30.83,0.02939,1.066,0.1164,2.669
333835,1671.51,19.2412,6.691,5.737,52.47,0.05915,1.158,0.1735,3.726
333839,1712.87,19.3612,5.81,5.867,73.5,0.05191,1.728,0.1618,2.673
333844,1726.62,19.2606,4.694,2.257,80.86,0.02939,1.066,0.1164,2.669
333850,1689.35,19.059,4.841,1.948,98.66,0.03679,1.789,0.1731,3.703
333854,1670.53,18.9209,5.941,5.882,76.12,0.0409,1.561,0.1712,2.945
333856,1699.61,18.7216,5.199,2.994,91,0.02562,1.054,0.1213,2.631
333870,1629.11,17.5241,4.936,6,66.03,0.04,2.55,0.133,3.151
333872,1705.44,15.4216,5.019,6.542,114.37,0.05055,1.89,0.162,3.035
