OBJECTID_1,TAP,MAT,pH,AP,AK,TP,TK,TN,OM
169459,470.732,4.74858,8.402,4.764,120.57,0.06706,1.768,0.07532,0.9329
169460,455.522,5.17846,8.402,4.764,120.57,0.06706,1.768,0.07532,0.9329
169461,479.576,4.82292,8.383,6.663,143.59,0.07975,2.076,0.1183,1.527
169462,475.985,4.15492,8.383,6.663,143.59,0.07975,2.076,0.1183,1.527
169463,481.408,4.30046,8.383,6.663,143.59,0.07975,2.076,0.1183,1.527
169466,498.442,4.31763,8.383,6.663,143.59,0.07975,2.076,0.1183,1.527
169471,439.648,4.6345,8.383,6.663,143.59,0.07975,2.076,0.1183,1.527
169503,307.362,3.49388,8.321,6.706,140.12,0.07984,1.893,0.05112,0.9845
169504,311.536,3.7185,8.321,6.706,140.12,0.07984,1.893,0.05112,0.9845
169506,319.54,3.10429,7.463,3.764,146.68,0.06241,2.149,0.2954,4.92
169563,623.743,5.67308,5.515,10.2,223.14,0.08829,2.048,0.4729,10.58
169564,618.323,5.1075,5.515,10.2,223.14,0.08829,2.048,0.4729,10.58
169566,678.826,2.11429,5.515,10.2,223.14,0.08829,2.048,0.4729,10.58
169579,528.2,5.57517,6.937,9,145.31,0.06391,1.737,0.3318,6.417
169591,469.713,4.17529,8.383,6.663,143.59,0.07975,2.076,0.1183,1.527
169592,465.576,4.7305,8.383,6.663,143.59,0.07975,2.076,0.1183,1.527
169593,457.793,4.73429,8.248,1.884,48.25,0.05899,2.106,0.06389,0.8496
169594,472.81,4.36463,8.248,1.884,48.25,0.05899,2.106,0.06389,0.8496
169595,491.665,4.14737,8.383,6.663,143.59,0.07975,2.076,0.1183,1.527
169597,469.742,4.81825,8.383,6.663,143.59,0.07975,2.076,0.1183,1.527
169598,462.958,4.89333,8.383,6.663,143.59,0.07975,2.076,0.1183,1.527
169599,445.065,5.12558,8.383,6.663,143.59,0.07975,2.076,0.1183,1.527
169600,412.778,5.35533,8.383,6.663,143.59,0.07975,2.076,0.1183,1.527
169601,399.594,5.84767,8.383,6.663,143.59,0.07975,2.076,0.1183,1.527
169604,332.31,7.57125,8.392,2.981,161.74,0.06668,1.977,0.07269,1.315
169605,319.613,8.02862,8.154,5.181,178,0.08532,1.857,0.06809,1.106
169606,306.618,8.11946,8.154,5.181,178,0.08532,1.857,0.06809,1.106
169693,607.135,5.46767,5.515,10.2,223.14,0.08829,2.048,0.4729,10.58
169696,662.424,3.93333,8.192,4.546,130.07,0.06059,2.124,0.1646,3.38
169698,636.213,3.89629,8.192,4.546,130.07,0.06059,2.124,0.1646,3.38
169699,643.04,3.62962,8.162,5.562,190,0.08966,2.209,0.1651,2.326
169708,494.727,5.87887,6.937,9,145.31,0.06391,1.737,0.3318,6.417
169712,601.078,1.955,7.111,8.723,228.2,0.1028,2.199,0.3064,6.375
169716,567.562,3.5625,8.188,4.139,135.54,0.07023,1.873,0.1466,2.394
169717,523.888,4.24729,8.128,5.378,218.64,0.08064,2.248,0.1748,3.102
169722,476.518,3.61404,8.383,6.663,143.59,0.07975,2.076,0.1183,1.527
169723,482.956,3.99263,8.383,6.663,143.59,0.07975,2.076,0.1183,1.527
169724,498.049,4.14725,8.383,6.663,143.59,0.07975,2.076,0.1183,1.527
169733,337.661,7.32062,8.392,2.981,161.74,0.06,1.917,0.07269,1.243
169810,646.091,2.33454,8.181,8.21,218.64,0.08064,2.111,0.1622,2.363
169816,705.468,3.26754,8.366,6.663,143.59,0.07975,2.076,0.1269,1.489
169817,735.992,1.936,7.219,5,151.07,0.06232,1.921,0.3379,5.578
169823,605.782,5.14037,8.366,6.663,143.59,0.07975,2.076,0.1269,1.489
169825,633.366,4.56875,8.366,6.663,143.59,0.07975,2.076,0.1269,1.489
169826,611.543,4.95592,8.162,5.562,190,0.08966,2.209,0.1651,2.326
169829,648.489,2.93783,8.192,4.546,130.07,0.06059,2.124,0.1646,3.38
169846,513.383,4.34283,8.366,6.663,143.59,0.07975,2.076,0.1269,1.489
169847,501.929,5.25829,8.366,6.663,143.59,0.07975,2.076,0.1269,1.489
169853,497.979,3.30417,8.036,5.378,206.34,0.08147,2.248,0.1748,3.583
169858,420.293,5.217,8.248,1.884,48.25,0.05899,2.106,0.06389,0.8496
169862,348.268,6.9905,8.392,2.981,161.74,0.06668,1.977,0.07269,1.315
169946,686.436,4.60208,8.366,6.663,143.59,0.07975,2.076,0.1269,1.489
169948,705.237,4.32533,8.366,6.663,143.59,0.07975,2.076,0.1269,1.489
169951,573.68,5.64808,8.366,6.663,143.59,0.07975,2.076,0.1269,1.489
169952,574.901,6.33092,8.366,6.663,143.59,0.07975,2.076,0.1269,1.489
169957,602.173,4.63629,8.366,6.663,143.59,0.07975,2.076,0.1269,1.489
169958,629.815,3.68329,8.183,6.218,196.66,0.08223,2.229,0.1804,2.326
169971,536.452,3.40829,6.937,9,145.31,0.06391,1.737,0.3318,6.417
169972,609.534,3.19754,7.405,5.34,139.58,0.04383,2.606,0.1348,2.655
169977,475.199,5.88125,8.366,6.663,143.59,0.07975,2.076,0.1269,1.489
169978,473.179,6.59217,8.4,2.981,161.74,0.06834,1.98,0.07388,1.243
169988,402.991,5.78204,8.29,4.5,163.86,0.08061,1.689,0.05164,0.8335
169990,372.919,6.77446,8.392,2.981,161.74,0.06668,1.977,0.07269,1.315
169992,337.95,7.65142,8.392,2.981,161.74,0.06668,1.977,0.07269,1.315
170069,640.868,3.41796,8.34,3.69,144.77,0.08013,2.111,0.1707,2.044
170070,664.01,3.26879,8.34,3.69,144.77,0.08013,2.111,0.1707,2.044
170075,633.8,5.17929,8.366,6.663,143.59,0.07975,2.076,0.1269,1.489
170080,579.606,5.99696,8.366,6.663,143.59,0.07975,2.076,0.1269,1.489
170081,564.672,6.59767,8.366,6.663,143.59,0.07975,2.076,0.1269,1.489
170082,612.534,5.07258,8.366,6.663,143.59,0.07975,2.076,0.1269,1.489
170084,570.429,5.76621,8.366,6.663,143.59,0.07975,2.076,0.1269,1.489
170085,580.888,3.83413,8.366,6.663,143.59,0.07975,2.076,0.1269,1.489
170087,607.83,4.62712,8.183,6.218,196.66,0.08223,2.229,0.1804,2.326
170088,627.446,3.43283,8.183,6.218,196.66,0.08223,2.229,0.1804,2.326
170101,546.371,4.91475,8.402,4.764,120.57,0.06706,1.768,0.07532,0.9329
170102,555.005,4.87662,8.402,4.764,120.57,0.06706,1.768,0.07532,0.9329
170104,563.607,1.84925,7.405,5.34,139.58,0.04383,2.606,0.1348,2.655
170106,496.068,5.33421,8.366,6.663,143.59,0.07975,2.076,0.1269,1.489
170113,452.376,6.24558,8.501,5.026,144.44,0.05,1.798,0.07,1.029
170115,418.012,6.38813,8.501,5.026,144.44,0.05,1.798,0.07,1.029
170204,634.525,5.08704,8.34,3.69,144.77,0.08013,2.111,0.1707,2.044
170207,622.507,4.86846,8.366,6.663,143.59,0.07975,2.076,0.1269,1.489
170208,614.877,5.51454,8.366,6.663,143.59,0.07975,2.076,0.1269,1.489
170209,570.595,5.33267,8.544,3.926,77.48,0.06445,1.689,0.07905,1.052
170210,551.049,6.25992,8.366,6.663,143.59,0.07975,2.076,0.1269,1.489
170211,610.353,5.04471,8.366,6.663,143.59,0.07975,2.076,0.1269,1.489
170212,585.007,5.43904,7.239,8.15,76.15,0.09615,1.994,0.1913,4.928
170213,571.622,5.52433,8.366,6.663,143.59,0.07975,2.076,0.1269,1.489
170231,534.148,5.24742,8.402,4.764,120.57,0.06706,1.768,0.07532,0.9329
170232,543.765,5.02137,8.402,4.764,120.57,0.06706,1.768,0.07532,0.9329
170233,544.817,4.62929,8.402,4.764,120.57,0.06706,1.768,0.07532,0.9329
170235,508.806,5.26642,8.366,6.663,143.59,0.07975,2.076,0.1269,1.489
170237,430.029,7.24471,8.154,10.1,218.07,0.06738,1.535,0.09188,1.388
170238,431.712,6.9205,8.4,2.981,161.74,0.06834,1.98,0.07388,1.243
170242,421.231,6.58592,8.4,2.981,161.74,0.06834,1.917,0.07384,1.269
170244,407.883,6.71217,8.4,2.981,161.74,0.06834,1.917,0.07384,1.269
170246,394.754,7.03837,8.29,4.5,163.86,0.08061,1.689,0.05164,0.8335
170247,386.34,7.038,8.388,2.981,161.74,0.06,1.857,0.07261,1.269
170305,472.461,2.04546,8.181,6.781,201.5,0.07274,1.992,0.1512,2.43
170327,663.092,2.84908,7.538,8,139.58,0.04361,2.439,0.1346,2.455
170328,630.859,4.02287,7.786,9.298,140.57,0.06935,2.52,0.1528,2.945
170329,644.132,4.95204,8.231,5.116,136.38,0.05474,2.149,0.1802,2.946
170330,676.145,3.20383,8.231,5.116,136.38,0.05474,2.149,0.1802,2.946
170334,614.018,5.538,8.366,6.663,143.59,0.07975,2.076,0.1269,1.489
170336,611.994,6.45471,8.544,3.926,77.48,0.06445,1.689,0.07905,1.052
170340,601.546,4.78896,8.366,6.663,143.59,0.07975,2.076,0.1269,1.489
170341,588.281,6.49492,8.366,6.663,143.59,0.07975,2.076,0.1269,1.489
170361,546.496,4.74887,8.402,4.764,120.57,0.06706,1.768,0.07532,0.9329
170364,526.451,4.92708,8.402,4.764,120.57,0.06706,1.768,0.07532,0.9329
170367,422.187,7.47017,8.4,2.981,161.74,0.06834,1.98,0.07388,1.243
170372,406.988,6.9565,8.4,2.981,161.74,0.06834,1.917,0.07384,1.269
170373,399.527,6.85212,8.4,2.981,161.74,0.06834,1.917,0.07384,1.269
170404,299.231,2.76625,8.448,5.788,108.42,0.05488,1.666,0.06393,0.9197
170424,366.881,2.75179,8.321,6.706,140.12,0.07984,1.893,0.05112,0.9845
170426,385.625,2.01254,8.26,2.892,120.57,0.09174,1.876,0.1112,1.727
170435,479.072,2.23725,8.181,6.781,201.5,0.07274,1.992,0.1512,2.43
170457,654.349,2.76587,7.786,9.298,140.57,0.06935,2.52,0.1528,2.945
170462,591.862,5.10187,8.299,9.372,219.8,0.07681,2.228,0.2719,4.838
170464,569.59,6.61417,8.402,5.254,191.81,0.08047,2.148,0.1839,3.301
170465,559.773,6.77567,8.205,5.774,166.31,0.064,2.062,0.1203,2.03
170475,590.515,4.60917,8.366,6.663,143.59,0.07975,2.076,0.1269,1.489
170489,503.955,5.19667,8.402,4.764,120.57,0.06706,1.768,0.07532,0.9329
170491,504.25,6.55942,8.388,2.981,161.74,0.06,1.773,0.07261,1.316
170494,502.207,6.05625,8.338,4.4,163.86,0.07078,1.664,0.06416,0.8373
170496,413.437,7.88312,8.154,10.1,218.07,0.06738,1.535,0.09188,1.388
170497,421.426,7.83067,8.4,2.981,161.74,0.06834,1.98,0.07388,1.243
170501,403.795,7.3075,8.4,2.981,161.74,0.06834,1.917,0.07384,1.269
170503,389.697,7.40625,8.388,2.981,161.74,0.06,1.857,0.07261,1.269
170567,501.665,2.22512,8.181,6.781,201.5,0.07274,1.992,0.1512,2.43
170568,503.315,2.28233,8.181,6.781,201.5,0.07274,1.992,0.1512,2.43
170569,517.272,2.34775,8.181,6.781,201.5,0.07274,1.992,0.1512,2.43
170572,548.071,2.30192,8.181,6.781,201.5,0.07274,1.992,0.1512,2.43
170587,661.695,2.35617,7.538,8,139.58,0.04361,2.439,0.1346,2.455
170588,649.878,2.69404,8.34,3.69,144.77,0.08013,2.111,0.1707,2.044
170590,643.981,4.00183,8.34,3.69,144.77,0.08013,2.111,0.1707,2.044
170591,599.982,5.585,8.299,9.372,219.8,0.07681,2.228,0.2719,4.838
170593,587.209,5.74804,8.402,5.254,191.81,0.08047,2.148,0.1839,3.301
170595,572.11,5.25667,8.402,5.254,191.81,0.08047,2.148,0.1839,3.301
170596,569.306,5.76133,8.402,5.254,191.81,0.08047,2.148,0.1839,3.301
170602,548.371,6.588,8.183,6.218,196.66,0.08223,2.229,0.1804,2.326
170605,581.629,5.66488,8.5,4.764,120.57,0.06706,1.837,0.08007,1.201
170607,591.121,4.38796,8.402,7.554,209.55,0.07114,2.08,0.1839,3.301
170611,620.56,2.30321,8.402,7.554,209.55,0.07114,2.08,0.1839,3.301
170612,620.021,2.60796,8.402,7.554,209.55,0.07114,2.08,0.1839,3.301
170618,496.685,6.628,8.388,2.981,161.74,0.06,1.773,0.07261,1.316
170619,497.762,6.81375,8.388,2.981,161.74,0.06,1.773,0.07261,1.316
170622,523.866,5.59137,8.402,4.764,120.57,0.06706,1.768,0.07532,0.9329
170626,421.819,8.31704,8.154,10.1,218.07,0.06738,1.535,0.09188,1.388
170631,394.158,7.61383,8.4,2.981,161.74,0.06834,1.917,0.07384,1.269
170634,277.138,10.6494,8.6,5.135,257.76,0.04252,1.786,0.02224,0.3029
170655,337.994,10.2822,8.388,2.981,161.74,0.0577,1.815,0.07261,1.295
170669,415.2,9.14987,8.345,2.981,161.74,0.0577,1.815,0.07213,1.315
170673,410.226,8.64958,7.445,1.972,43.12,0.0505,2.179,0.03607,0.6606
170679,449.919,9.32137,7.799,4,95.21,0.05562,2.038,0.07787,1.408
170681,430.717,9.51654,7.799,4,95.21,0.05562,2.038,0.07787,1.408
170687,472.955,9.2885,8.394,3.403,124.95,0.05751,1.632,0.04009,0.9515
170689,480.542,9.28662,8.399,2.552,325.46,0.0524,1.632,0.045,0.9515
170691,473.678,9.3715,8.311,7.214,296.28,0.08,1.91,0.09152,1.417
170692,481.95,9.33808,8.311,7.214,296.28,0.08,1.91,0.09152,1.417
170693,485.559,9.20408,8.287,3.905,157,0.1239,2.113,0.05164,0.5703
170695,488.969,9.33183,8.311,7.214,296.28,0.08,1.91,0.09152,1.417
170696,480.655,9.2675,8.339,4.996,124.09,0.1141,2.044,0.07223,1.103
170699,466.819,8.04429,8.312,3.644,141.45,0.1287,2.113,0.05325,0.824
170700,472.86,9.02679,8.356,3.791,157,0.14,2.038,0.06218,0.843
170709,475.956,9.04046,8.413,3.528,78.59,0.03083,1.892,0.04245,0.8402
170711,481.71,9.89079,8.315,3.801,157,0.1315,2.113,0.03876,0.5635
170713,464.213,10.2697,8.315,3.801,157,0.1315,2.113,0.03876,0.5635
170715,483.88,10.3493,8.486,3.791,172,0.1312,2.189,0.04685,0.6311
170721,481.626,10.7497,8.478,3.801,157,0.13,2.177,0.03681,0.5635
170724,482,10.4771,8.478,3.801,157,0.13,2.177,0.03681,0.5635
170725,478.612,10.7761,8.478,3.801,157,0.13,2.177,0.03681,0.5635
170726,479.066,11.2067,8.478,3.801,157,0.13,2.177,0.03681,0.5635
170728,484.622,10.621,8.356,4.5,144.72,0.1362,2.113,0.03681,0.5635
170729,481.97,10.5053,8.424,3.905,144.72,0.1306,2.113,0.04564,0.6446
170730,486.179,10.6124,8.185,3.064,139.11,0.05728,1.812,0.07114,1.216
170733,484.981,10.7222,8.185,3.064,139.11,0.05728,1.812,0.07114,1.216
170734,482.729,11.0455,8.185,3.064,139.11,0.05728,1.812,0.07114,1.216
170735,480.257,11.2287,8.367,3.272,129.7,0.06273,1.91,0.06349,1.178
170736,470.416,11.9004,8.08,4.05,120.05,0.0445,1.855,0.08795,1.559
170739,489.953,10.4118,8.43,4.5,145.86,0.1299,2.113,0.03545,0.3305
170740,488.937,9.45642,8.432,2.883,136.7,0.05377,2.756,0.04686,0.6918
170741,487.429,8.81683,8.3,3.064,139.11,0.04939,1.812,0.05545,0.8997
170743,485.267,10.1706,8.3,3.064,139.11,0.04939,1.812,0.05545,0.8997
170744,484.761,10.245,8.3,3.064,139.11,0.04939,1.812,0.05545,0.8997
170760,439.424,11.5058,7.9,7.929,114.86,0.05964,1.964,0.06642,1.268
170783,339.871,10.4002,8.388,2.981,161.74,0.0577,1.815,0.07261,1.295
170785,344.955,10.236,7.445,1.864,43.12,0.05371,2.179,0.03607,0.6636
170804,411.655,9.60421,8.479,10,114.32,0.04001,1.632,0.045,0.8813
170805,413.702,9.61746,8.479,10,114.32,0.04001,1.632,0.045,0.8813
170807,452.669,9.41417,8.345,4.9,183,0.05976,1.622,0.0728,0.9466
170808,452.818,9.35663,8.345,4.9,183,0.05976,1.622,0.0728,0.9466
170809,437.634,9.27696,8.345,4.9,183,0.05976,1.622,0.0728,0.9466
170810,448.048,9.27296,8.505,1.5,55.33,0.03718,1.933,0.00923,0.2425
170811,455.291,9.28954,8.432,4.828,175,0.06763,1.874,0.06558,0.9517
170812,463.46,9.28654,8.432,4.828,175,0.06763,1.874,0.06558,0.9517
170813,464.387,9.33525,8.432,4.828,175,0.06763,1.874,0.06558,0.9517
170814,453.869,9.03396,8.282,4.155,145.86,0.06105,1.775,0.05289,0.7532
170815,448.793,8.92188,8.282,4.155,145.86,0.06105,1.775,0.05289,0.7532
170816,475.12,9.19833,8.282,4.155,145.86,0.06105,1.775,0.05289,0.7532
170817,481.367,9.21854,8.282,4.155,145.86,0.06105,1.775,0.05289,0.7532
170818,468.702,9.3745,8.505,1.5,55.33,0.03718,1.933,0.00923,0.2425
170823,492.187,9.25204,8.287,3.905,157,0.1239,2.113,0.05164,0.5703
170826,498.16,8.36096,8.339,4.996,124.09,0.09172,2.044,0.07614,1.092
170828,480.8,8.06654,8.312,3.644,141.45,0.1287,2.113,0.05325,0.824
170829,488.288,8.38279,8.301,4.996,124.09,0.09585,1.868,0.07314,1.08
170834,493.146,9.89538,8.315,3.801,157,0.1315,2.113,0.03876,0.5635
170835,501.278,9.80375,8.315,3.801,157,0.1315,2.113,0.03876,0.5635
170836,491.97,9.34537,8.473,3.801,138.18,0.1326,1.969,0.06239,0.7569
170837,486.087,8.98071,8.413,3.528,78.59,0.03083,1.892,0.04245,0.8402
170839,473.927,9.24862,8.48,1.5,57.4,0.04725,1.933,0.00923,0.199
170848,484.425,10.169,8.274,3.257,159.82,0.06323,2.084,0.06077,1.028
170850,480.178,10.2729,8.425,3.905,145.86,0.1433,2.104,0.06722,0.8302
170851,485.87,10.5812,8.425,3.905,145.86,0.1433,2.104,0.06722,0.8302
170853,483.614,10.5036,8.425,3.905,145.86,0.1433,2.104,0.06722,0.8302
170854,486.647,10.6309,8.426,3.905,144.72,0.1311,2.113,0.04564,0.6628
170855,483.464,11.0074,8.426,3.905,144.72,0.1311,2.113,0.04564,0.6628
170856,482.836,11.3775,8.478,3.801,157,0.13,2.177,0.03681,0.5635
170857,481.793,11.2148,8.424,3.905,144.72,0.1306,2.113,0.04564,0.6446
170858,484.323,10.829,8.478,4.5,144.72,0.12,2.113,0.03183,0.5366
170860,485.357,10.611,8.375,4.5,145.86,0.1326,2.113,0.04206,0.5695
170861,491.041,10.3488,8.375,4.5,145.86,0.1326,2.113,0.04206,0.5695
170862,487.268,10.4425,8.474,4.5,145.86,0.1359,2.113,0.03002,0.5366
170864,479.193,11.2123,7.445,2.286,43.12,0.04855,2.183,0.03458,0.6758
170874,483.774,9.77888,8.43,4.5,145.86,0.1309,1.969,0.03982,0.3283
170876,486.684,8.44362,8.25,3.064,139.11,0.05627,1.812,0.05545,0.8823
170878,495.935,7.58975,7.028,2.002,100.87,0.08396,1.88,0.1141,2.026
170884,483.308,7.26437,7.864,1.606,110.22,0.05394,1.638,0.1552,3.07
170895,283.992,10.4948,8.505,3.589,61.39,0.03718,1.933,0.00847,0.2596
170897,292.085,10.5005,8.292,4.828,175,0.07831,2.021,0.058,0.921
170898,293.254,10.5976,8.292,4.828,175,0.07831,2.021,0.058,0.921
170899,295.737,10.63,8.292,4.828,175,0.07831,2.021,0.058,0.921
170900,301.272,10.6404,8.292,4.828,175,0.07831,2.021,0.058,0.921
170901,305.252,10.7371,8.505,3.589,60,0.03718,1.933,0.00847,0.2596
170905,324.248,10.7588,8.52,4.303,172,0.051,1.9,0.0279,0.5998
170906,321.68,10.6046,8.52,4.303,172,0.051,1.9,0.0279,0.5998
170911,340.173,10.2461,8.505,3.589,61.39,0.03718,1.933,0.00847,0.2596
170916,357.153,10.2167,8.505,3.589,60,0.03718,1.933,0.00847,0.2596
170917,363.67,10.1462,8.505,3.589,60,0.03718,1.933,0.00847,0.2596
170925,395.98,9.21646,8.505,3.589,61.39,0.03718,1.933,0.00847,0.2596
170926,399.179,9.199,8.345,2.981,161.74,0.0577,1.815,0.07213,1.315
170927,414.593,9.07438,8.397,5.201,124.09,0.07,1.968,0.08287,1.423
170932,435.124,9.53338,8.308,4.656,169.55,0.06723,1.874,0.0585,0.8984
170933,428.703,9.48088,8.345,4.9,183,0.05976,1.622,0.0728,0.9466
170934,436.238,9.43383,8.345,4.9,183,0.05976,1.622,0.0728,0.9466
170935,424.163,9.41125,8.345,4.9,183,0.05976,1.622,0.0728,0.9466
170936,429.864,8.924,8.309,4.761,143.17,0.06257,1.818,0.04786,0.6871
170937,430.571,8.50842,8.309,4.761,143.17,0.06257,1.818,0.04786,0.6871
170938,432.72,8.68133,8.345,4.9,183,0.05976,1.622,0.0728,0.9466
170940,447.09,8.67075,8.432,4.828,175,0.06763,1.874,0.06558,0.9517
170941,449.935,8.69346,8.432,4.828,175,0.06763,1.874,0.06558,0.9517
170942,446.257,8.15458,8.282,5.009,183.5,0.06,1.773,0.07125,0.9162
170946,470.528,9.0315,7.445,1.864,43.12,0.05565,2.179,0.03458,0.6606
170947,486.132,8.94392,8.505,1.5,55.33,0.03718,1.933,0.00923,0.2425
170948,468.61,8.94479,8.312,4,178.5,0.1169,2.113,0.05761,0.8373
170949,485.412,8.58208,8.312,4,178.5,0.1169,2.113,0.05761,0.8373
170951,496.53,8.13796,8.312,4,178.5,0.1169,2.113,0.05761,0.8373
170955,504.961,7.60342,8.312,3.644,141.45,0.1287,2.113,0.05325,0.824
170956,508.403,8.59054,8.312,3.644,141.45,0.1287,2.113,0.05325,0.824
170957,508.238,8.72533,8.312,3.644,141.45,0.1287,2.113,0.05325,0.824
170965,483.207,9.10971,8.473,3.801,138.18,0.1326,1.969,0.06239,0.7569
170967,488.195,9.68892,8.473,3.801,138.18,0.1326,1.969,0.06239,0.7569
170969,483.886,10.1029,7.35,1.864,43.12,0.04855,2.179,0.03458,0.6636
170971,495.516,9.88783,8.486,3.791,172,0.1312,2.189,0.04685,0.6311
170972,490.609,9.6945,8.486,3.791,172,0.1312,2.189,0.04685,0.6311
170974,488.722,10.1378,8.486,3.791,172,0.1312,2.189,0.04685,0.6311
170975,477.296,9.94388,8.478,3.801,157,0.13,2.177,0.03681,0.5635
170976,481.394,9.96242,8.425,3.905,145.86,0.1433,2.104,0.06722,0.8302
170977,486.094,10.3034,8.274,4.241,137.4,0.06214,2.084,0.06349,1.141
170979,480.803,10.4575,8.478,3.801,157,0.13,2.177,0.03681,0.5635
170980,482.332,10.1468,8.425,3.905,145.86,0.1433,2.104,0.06722,0.8302
170982,480.876,10.7489,8.478,3.801,157,0.13,2.177,0.03681,0.5635
170984,487.023,10.8971,8.478,3.801,157,0.13,2.177,0.03681,0.5635
170986,480.301,11.5209,8.425,4.5,145.86,0.1326,2.095,0.04766,0.6224
170988,489.526,10.8172,8.424,3.905,144.72,0.1306,2.113,0.04564,0.6446
170989,486.832,10.8867,8.375,4.5,145.86,0.1326,2.113,0.04206,0.5695
170991,491.944,11.0543,8.375,4.5,145.86,0.1326,2.113,0.04206,0.5695
170992,489.71,11.9347,8.08,4.05,120.05,0.0445,1.855,0.08795,1.559
170994,479.362,12.1907,8.08,4.05,120.05,0.0445,1.855,0.08795,1.559
170997,484.51,11.2028,7.826,5.316,125.39,0.07295,1.985,0.06901,1.072
171000,481.679,10.2955,8.43,4.5,145.86,0.1299,2.113,0.03545,0.3305
171001,484.693,10.3715,8.43,4.5,145.86,0.1309,1.969,0.03982,0.3283
171002,480.973,9.8675,8.43,4.5,145.86,0.1309,1.969,0.03982,0.3283
171007,498.444,8.14021,8.43,4.5,145.86,0.1309,1.969,0.03982,0.3283
171016,452.855,9.87442,8.118,4.226,122.25,0.06565,2.501,0.06366,1.022
171030,308.301,10.5075,8.426,1.679,60,0.04511,2.514,0.014,0.1192
171032,311.059,11.033,8.292,4.828,175,0.07831,2.021,0.058,0.921
171037,337.132,10.2392,8.52,4.303,172,0.051,1.9,0.0279,0.5998
171040,350.617,10.0937,8.388,2.981,161.74,0.0577,1.815,0.07261,1.295
171041,351.754,10.0033,7.445,1.864,43.12,0.05371,2.211,0.03757,0.6758
171045,366.328,9.96504,8.15,4.325,160,0.0675,1.85,0.05217,0.8603
171047,366.888,10.2165,8.4,3.528,78.59,0.03083,1.892,0.04245,0.8402
171059,448.93,8.36525,8.416,5.201,124.09,0.07,1.968,0.07706,1.296
171060,425.115,8.38438,8.309,4.761,143.17,0.06257,1.818,0.04786,0.6871
171061,422.411,9.19071,8.345,4.9,183,0.05976,1.622,0.0728,0.9466
171062,424.056,9.15892,8.345,4.9,183,0.05976,1.622,0.0728,0.9466
171066,444.635,7.79437,8.309,4.761,143.17,0.06257,1.818,0.04786,0.6871
171067,444.304,8.43042,8.345,4.9,183,0.05976,1.622,0.0728,0.9466
171068,446.516,8.58063,8.289,4.8,181.5,0.06053,1.955,0.06864,0.9686
171069,471.403,7.92933,8.398,4.996,124.09,0.0716,1.968,0.07705,1.137
171070,484.927,7.55529,8.398,4.996,124.09,0.0716,1.968,0.07705,1.137
171071,479.656,7.75829,8.285,4.5,177,0.0612,1.803,0.06932,0.8184
171072,479.101,8.53217,8.282,4.155,145.86,0.06105,1.775,0.05289,0.7532
171073,468.855,8.76983,8.282,4.155,145.86,0.06105,1.775,0.05289,0.7532
171077,503.347,7.99758,8.339,4.996,124.09,0.1055,2.044,0.07523,1.103
171080,505.023,8.92242,8.283,3.905,157,0.1346,2.047,0.06862,0.8729
171082,504.159,8.23167,8.287,3.896,145.86,0.1353,2.187,0.06539,0.8335
171084,514.932,8.345,8.301,4.996,124.09,0.1141,1.868,0.06923,1.103
171087,510.785,8.6125,8.356,3.791,157,0.14,2.038,0.06218,0.843
171089,501.175,8.70004,8.28,5.5,147,0.1075,1.831,0.05616,0.8306
171090,506.733,9.03529,8.28,5.5,147,0.1075,1.831,0.05616,0.8306
171091,502.458,8.48358,8.428,4,144.72,0.1323,1.873,0.04874,0.6658
171093,489.227,9.65783,7.35,1.864,43.12,0.04855,2.179,0.03458,0.6636
171097,479.3,10.0037,8.473,3.801,138.18,0.1326,1.969,0.06239,0.7569
171098,493.266,10.3816,8.425,3.905,145.86,0.1433,2.104,0.06722,0.8302
171105,486.944,10.0876,8.478,3.905,144.72,0.1326,2.151,0.04206,0.5695
171108,486.304,10.3905,8.478,3.905,144.72,0.1326,2.151,0.04206,0.5695
171109,483.834,10.1965,8.478,3.905,144.72,0.1326,2.151,0.04206,0.5695
171110,489.888,10.4582,8.478,3.905,144.72,0.1326,2.151,0.04206,0.5695
171111,488.404,10.6919,8.478,3.905,144.72,0.1326,2.151,0.04206,0.5695
171112,487.061,10.9882,8.425,4.5,145.86,0.1326,2.095,0.04766,0.6224
171113,482.933,10.7755,8.473,3.905,145.86,0.1312,2.104,0.03796,0.5665
171114,484.865,10.8795,8.473,3.905,145.86,0.1312,2.104,0.03796,0.5665
171117,484.254,11.1484,8.424,3.905,144.72,0.1306,2.113,0.04564,0.6446
171118,487.325,10.7974,8.375,4.5,145.86,0.1326,2.113,0.04206,0.5695
171120,484.411,11.3767,8.185,3.064,139.11,0.05728,1.812,0.07114,1.216
171123,474.731,12.0451,8.473,4.5,145.86,0.1299,2.104,0.04206,0.5695
171131,490.426,10.0245,8.43,4.5,145.86,0.1309,1.969,0.03982,0.3283
171132,489.706,8.87337,8.43,4.5,145.86,0.1309,1.969,0.03982,0.3283
171144,455.13,10.6976,8.043,3.292,112,0.03702,2.09,0.08289,1.125
171154,308.135,9.54008,8.277,4.75,172.55,0.07268,1.874,0.058,0.758
171160,312.996,10.499,8.292,4.828,175,0.07831,2.021,0.058,0.921
171167,341.746,10.1789,8.52,4.303,172,0.051,1.9,0.0279,0.5998
171168,348.515,10.1545,8.505,3.589,61.39,0.03718,1.933,0.00847,0.2596
